# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Fri Feb  4 04:22:30 2022
#
# COLUMN toi:            TESS Object of Interest
# COLUMN tid:            TESS Input Catalog ID
# COLUMN tfopwg_disp:    TFOPWG Dispostion (CP | FP | KP | PC)
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN st_pmra:        PMRA [mas/yr]
# COLUMN st_pmdec:       PMDec [mas/yr]
# COLUMN pl_tranmid:     Planet Transit Midpoint Value [BJD]
# COLUMN pl_orbper:      Planet Orbital Period Value [days]
# COLUMN pl_trandurh:    Planet Transit Duration Value [hours]
# COLUMN pl_trandep:     Planet Transit Depth Value [ppm]
# COLUMN pl_rade:        Planet Radius Value [R_Earth]
# COLUMN pl_insol:       Planet Insolation Value [Earth flux]
# COLUMN pl_eqt:         Planet Equilibrium Temperature Value [K]
# COLUMN st_tmag:        TESS Magnitude
# COLUMN st_dist:        Stellar Distance [pc]
# COLUMN st_teff:        Stellar Effective Temperature Value [K]
# COLUMN st_logg:        Stellar log(g) Value [cm/s**2]
# COLUMN st_rad:         Stellar Radius Value [R_Sun]
# COLUMN toi_created:    TOI Created Date
# COLUMN rowupdate:      Date Modified
#
toi,tid,tfopwg_disp,rastr,ra,decstr,dec,st_pmra,st_pmdec,pl_tranmid,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_tmag,st_dist,st_teff,st_logg,st_rad,toi_created,rowupdate
1070.01,31858844,FP,19h17m54.85s,289.4785410,-32d51m40.78s,-32.8613270,,,2458655.5792410,2.9776152,3.2569700,43218.1116830,26.8842300,873.2700000,1386.5000000,15.7114000,,5740.0000000,4.2921900,1.2800000,2019-08-16 20:20:41,2021-10-29 12:59:15
1071.01,120247528,KP,18h40m44.2s,280.1841690,-58d27m33.8s,-58.4593880,-27.0940000,-30.8970000,2458655.3959240,3.5538140,2.0565780,9979.2666910,12.5397440,,,11.5803000,290.1980000,5639.0000000,4.3717200,1.0797300,2019-08-16 20:20:42,2021-10-29 12:59:15
1072.01,140830390,FP,05h02m30.55s,75.6273070,-72d54m50.39s,-72.9139980,1.6790000,32.7970000,2459211.7321460,12.8379689,9.8464123,10539.0192794,25.4886382,374.1290000,1225.0000000,11.7106000,703.8780000,5765.0000000,4.3477300,2.4494000,2019-08-16 20:20:43,2021-10-29 12:59:15
1073.01,158297421,CP,19h09m56.26s,287.4844020,-49d39m53.79s,-49.6649420,3.8270000,4.8780000,2459036.4728120,3.9228016,1.8736007,31510.9004906,13.3368705,91.1675890,788.0973496,13.6699000,300.6700000,4444.0000000,4.4380000,0.6983000,2019-08-16 20:20:43,2021-12-09 10:10:02
1074.01,327301957,PC,20h43m02.64s,310.7610040,-72d00m36.96s,-72.0102670,20.0310000,42.1750000,2458662.6509640,13.9427597,3.7732511,1351.4876372,2.8501548,28.0930000,587.1800000,10.6339000,107.3560000,5206.0000000,4.6309500,0.7416710,2019-08-16 20:20:47,2021-10-29 12:59:15
1075.01,351601843,PC,20h39m53.09s,309.9712090,-65d26m58.92s,-65.4496990,-99.7370000,-59.9500000,2458654.2500060,0.6047427,0.9882210,912.4406978,1.8764454,528.0200000,1222.6000000,11.1186000,61.4592000,4046.0000000,4.6096300,0.6531890,2019-08-16 20:20:48,2021-10-29 12:59:15
1076.01,360742636,KP,19h38m32.09s,294.6336940,-55d19m48.97s,-55.3302690,5.3820000,-38.1120000,2458654.1629960,2.5495659,2.5932887,14992.7247936,12.8879433,757.1265011,1337.8636730,11.2474000,248.4600000,5659.0000000,4.4465300,1.0399700,2019-08-16 20:20:48,2021-12-09 10:10:02
1077.01,369960846,PC,11h35m14.59s,173.8107980,-88d05m46.37s,-88.0962130,-22.7880000,9.9770000,2459362.4676340,1.6062803,1.9759220,16266.0953785,12.5747284,844.2600000,1374.8000000,13.4610000,463.6830000,5192.0000000,4.4617000,0.9141090,2019-08-16 20:20:48,2021-10-29 12:59:15
1078.01,370133522,CP,20h27m42.88s,306.9286460,-56d27m44.23s,-56.4622870,424.4140000,-1230.6200000,2458654.1054550,0.5182385,0.7499959,797.2618567,1.1403833,255.1432066,1019.3322198,10.1165000,20.3730000,3325.0000000,4.8869300,0.3909890,2019-08-16 20:20:48,2021-12-08 16:02:02
1079.01,379240073,PC,18h52m28.68s,283.1194920,-55d23m16.54s,-55.3879280,-1.4790000,-2.6770000,2458656.3827560,3.1641470,1.5988640,7491.8512040,13.2761690,,,13.1284000,1179.2700000,6519.0000000,4.2206800,1.4875900,2019-08-16 20:20:49,2021-10-29 12:59:15
108.01,289793076,KP,21h07m50.76s,316.9614800,-26d05m48.19s,-26.0967200,3.4790000,-10.3130000,2458328.0838300,3.0440541,2.5984575,22236.0165376,12.1086799,315.9871326,1075.3184542,13.1630000,421.8550000,5523.0000000,4.5219200,0.8098680,2018-09-05 18:49:20,2021-10-29 12:59:15
1080.01,161032923,PC,18h25m28.4s,276.3683250,-52d12m52.46s,-52.2145730,-270.2930000,-69.5520000,2458654.0600340,3.9653470,0.9874540,4770.2614700,2.0344340,,,12.7067000,25.5590000,3296.0000000,4.9663600,0.2840000,2019-08-16 20:20:43,2021-10-29 12:59:15
1081.01,253728991,PC,18h48m33.7s,282.1404090,-40d06m42.37s,-40.1117700,-5.2140000,-5.9180000,2458654.0261190,2.9827800,3.1095280,6136.2316620,11.4670110,,,11.5247000,354.0500000,6027.0000000,4.2997800,1.2397500,2019-08-16 20:20:44,2021-10-29 12:59:15
1082.01,261108236,PC,05h33m06.19s,83.2758090,-80d48m55.72s,-80.8154780,-10.2820000,45.6850000,2459165.5380130,16.3469682,3.8028602,2123.4301703,3.6520826,8.9995482,441.7483400,11.8835000,100.2480000,4310.0000000,4.5734500,0.6496130,2019-08-16 20:20:45,2021-11-12 16:02:01
1083.01,322270620,PC,19h47m17.33s,296.8221940,-87d19m22.12s,-87.3228100,-82.6910000,-290.7160000,2458666.8700400,12.9587870,2.0131020,3299.7431180,2.7041720,,,12.0936000,68.9109000,3614.0000000,4.8125700,0.4480000,2019-08-16 20:20:47,2021-10-29 12:59:15
1084.01,380589029,KP,17h55m33.77s,268.8907070,-61d44m50.64s,-61.7474000,1.0310000,-17.5770000,2459361.9342650,1.3484813,2.4279964,18573.3287461,15.9886259,2707.0002347,1839.6780343,12.2851000,494.1820000,6346.0000000,4.3848400,1.1475900,2019-08-16 20:20:49,2021-10-29 12:59:15
1085.01,381979901,APC,05h10m25.3s,77.6053990,-59d32m08.39s,-59.5356640,1.5840000,17.7110000,2459185.3423640,3.2541190,4.3830000,13410.0000000,14.8796000,1520.7100000,,11.6577000,444.0660000,6102.0000000,4.2864900,1.2800000,2019-08-16 20:20:49,2021-10-29 12:59:15
1086.01,468148930,PC,20h22m16.76s,305.5698200,-88d34m06.58s,-88.5684950,16.8670000,-14.6830000,2458655.2925330,3.7178739,5.4901064,4872.8739330,14.7464854,1925.1000000,1689.4000000,12.2303000,736.3970000,5818.0000000,4.3378700,2.0840001,2019-08-16 20:20:50,2021-10-29 12:59:15
1087.01,426077080,FP,15h52m00.24s,238.0010110,-76d29m36.56s,-76.4934900,-5.3380000,-9.2670000,2458630.7719400,9.3099200,3.4640000,2220.0000000,14.2968000,215.2080000,1067.0000000,9.4142000,416.2500000,6907.0000000,3.6300000,3.0900000,2019-08-06 19:30:24,2021-10-29 12:59:15
1088.01,343648136,FA,18h09m14.73s,272.3113830,-76d18m03.44s,-76.3009550,-23.5490000,-45.0790000,2458626.3895500,1.1539500,2.2360000,1550.0000000,5.4836400,3534.3000000,2148.0000000,10.4613000,240.9010000,6093.0000000,4.2000000,1.4000000,2019-08-06 19:30:24,2021-10-29 12:59:15
1089.01,129319156,FP,15h15m22.33s,228.8430600,-52d53m09.56s,-52.8859890,-10.1610000,-5.8710000,2458643.1026400,4.7370300,3.9020000,2410.0000000,25.7144000,53821.0000000,4243.0000000,10.3918000,778.1270000,11600.0000000,4.1300000,2.4800000,2019-08-06 19:30:00,2021-10-29 12:59:15
109.01,29344935,KP,20h52m51.71s,313.2154750,-25d41m14.55s,-25.6873760,1.0530000,-9.8810000,2458326.1278890,2.7667479,2.5998083,14853.8243821,12.0222507,505.8869654,1209.5758909,13.2366000,513.0110000,5346.0000000,4.4882300,0.9848660,2018-09-05 18:34:19,2021-12-02 16:02:01
1090.01,361034196,FP,16h08m03.92s,242.0163150,-68d35m19.8s,-68.5888320,5.9890000,2.5140000,2458628.9631600,2.1929600,4.5860000,4933.7400000,22.7769000,31883.5000000,3722.0000000,10.0196000,566.5020000,7009.8000000,3.6000000,2.9500000,2019-08-06 19:30:00,2021-10-29 12:59:15
1091.01,193413306,PC,14h48m24.27s,222.1011340,-56d01m33.35s,-56.0259310,-4.7750000,-15.2610000,2459359.5552100,1.7258410,3.6740000,2710.0000000,15.0024000,50469.2000000,4175.0000000,9.3529000,321.6710000,7348.0000000,3.9000000,2.3900000,2019-08-06 19:29:59,2021-10-29 12:59:15
1092.01,387079085,FP,14h28m05.49s,217.0228820,-64d38m03.43s,-64.6342850,-49.0390000,-21.0720000,2458601.3809600,1.1923000,3.1190000,3730.0000000,30.6660000,40771.2000000,3958.0000000,9.0039000,209.9190000,6534.0000000,3.9500000,2.0400000,2019-08-06 19:29:59,2021-10-29 12:59:15
1093.01,382331352,FP,14h23m13.26s,215.8052640,-63d02m45.54s,-63.0459830,-3.1350000,-4.4420000,2458601.3379100,11.4760600,6.0830000,3050.0000000,,,,10.0067000,1710.2200000,,,,2019-08-06 19:29:59,2021-10-29 12:59:15
1094.01,136274063,APC,15h21m59.72s,230.4988270,-53d49m10.56s,-53.8196010,-2.7180000,-4.8960000,2458640.6144300,0.5970600,0.6810000,1030.0000000,9.0535700,5261.6500000,2372.0000000,9.9806000,426.0030000,7710.0000000,3.9800000,2.2800000,2019-08-06 19:29:59,2021-10-29 12:59:15
1095.01,375223080,PC,08h55m52.55s,133.9689650,-75d55m34.27s,-75.9261870,-4.1360000,11.3580000,2459362.2260110,1.4823278,2.1602102,1993.7563971,13.4659132,18197.2188702,2962.2451987,10.4291000,582.5210000,7066.0000000,3.7800000,2.6647301,2019-08-12 16:22:54,2021-10-29 12:59:15
1096.01,375225453,FP,08h55m18.4s,133.8266840,-73d10m23.91s,-73.1733080,-21.8830000,19.0840000,2459307.9357700,0.9209526,1.8602735,360.8801529,5.7349089,32740.3629399,3430.7622437,10.1100000,490.2880000,6553.0000000,3.6500000,2.8908899,2019-08-12 16:22:54,2021-10-29 12:59:15
1097.01,360630575,PC,12h39m06.21s,189.7758590,-74d34m26.47s,-74.5740200,-50.3590000,-6.8740000,2459376.4106370,9.1885056,2.4820000,420.0000000,2.1737100,72.0326000,811.0000000,8.7215000,79.5561000,5876.0000000,4.4800000,0.9800000,2019-08-12 16:22:54,2021-10-29 12:59:15
1098.01,383390264,CP,12h50m21.43s,192.5892850,-88d07m16s,-88.1211110,-18.7760000,-18.0860000,2458629.9090050,10.1826982,2.8918097,688.0316535,3.1306969,198.3947855,957.1991690,8.7581000,105.0960000,6153.0000000,4.3481400,1.1458200,2019-08-16 20:20:49,2021-12-08 16:02:02
1099.01,290348383,PC,21h54m52.36s,328.7181710,-77d20m19.69s,-77.3388020,224.8640000,-186.6250000,2458658.7903900,6.4409822,1.8342508,827.0970109,2.4623926,79.1890000,760.8300000,7.3661000,23.6060000,4867.0000000,4.4380000,0.8001520,2019-08-16 20:20:46,2021-10-29 12:59:15
110.01,281459670,KP,00h22m28.45s,5.6185250,-59d56m33.32s,-59.9425890,-22.3090000,-4.8930000,2458328.0403180,3.1743474,2.6515124,15154.0381610,14.4066833,718.9106151,1320.6522440,11.6714000,342.1400000,5943.0000000,4.4252400,1.1570600,2018-11-14 15:06:55,2021-12-03 16:02:01
1100.01,318608749,PC,00h36m30.27s,9.1261380,-83d34m01.44s,-83.5670670,-0.2300000,1.1690000,2458341.9166700,20.0730800,4.0550000,1230.0000000,4.1849300,40.0320000,700.0000000,10.5135000,205.4300000,6033.0000000,4.3700000,1.1500000,2019-08-15 15:39:13,2021-10-29 12:59:15
1101.01,271581073,FP,21h18m12.35s,319.5514690,-77d31m44.81s,-77.5291130,16.3630000,-5.5150000,2459037.4417640,2.6690078,1.7690728,3344.0407571,10.2264744,1697.6918898,1637.1349048,10.5891000,262.7940000,5803.5000000,4.0700000,1.5601300,2019-08-15 15:39:15,2021-10-29 12:59:15
1102.01,311890977,FP,17h32m00.77s,263.0032090,-76d51m29.75s,-76.8582650,-33.2730000,-100.0130000,2458627.8042300,6.6337100,2.1220000,1555.3400000,2.7537500,,,10.5652000,58.0624000,4138.1000000,4.5400000,0.6300000,2019-08-15 15:39:15,2021-10-29 12:59:15
1103.01,351603103,PC,20h40m20.82s,310.0867430,-63d47m23.87s,-63.7899630,17.0570000,-25.0940000,2459037.6555260,2.9419297,4.8645053,4449.8518505,28.5292475,459.3606952,1180.7506890,10.5598000,320.2120000,4437.0000000,,3.1260200,2019-08-15 15:39:13,2021-10-29 12:59:15
1104.01,451599528,PC,18h38m53.11s,279.7212860,-85d42m32.89s,-85.7091370,147.4950000,-42.0570000,2459367.0343270,341.2811281,6.3030260,972.5797241,4.7531892,121.1597998,846.1734340,7.5622000,70.0154000,6058.6000000,4.2000000,1.3920300,2019-08-15 15:39:15,2021-10-29 12:59:15
1105.01,274151135,PC,09h44m12.95s,146.0539690,-89d28m17.45s,-89.4715130,-18.3680000,8.9780000,2459369.6949090,10.8681705,2.3300000,1420.0000000,2.8654700,15.9782000,556.0000000,10.2809000,79.5225000,4664.0000000,4.5500000,0.7600000,2019-08-15 15:39:14,2021-10-29 12:59:15
1106.01,384513078,PC,16h52m26.41s,253.1100330,-79d08m06.66s,-79.1351820,10.4760000,-8.2990000,2458630.7193700,11.1149000,2.2600000,900.0000000,14.7645000,21.9713000,603.0000000,10.0717000,523.4250000,5042.0000000,,4.9400000,2019-08-15 15:39:13,2021-10-29 12:59:15
1107.01,394561119,PC,10h22m25.89s,155.6078630,-82d13m07.93s,-82.2188690,9.0650000,2.8960000,2459364.6212710,4.0782100,4.8460567,6059.2303657,13.9127063,1619.0235333,1617.8305793,10.0068000,281.3140000,6501.0000000,4.0800000,1.7483600,2019-08-15 15:39:15,2021-10-29 12:59:15
1108.01,295599256,FP,18h16m53.19s,274.2216180,-68d11m52s,-68.1977790,6.3550000,-13.8500000,2458655.5487200,7.1438600,1.4670000,11146.4000000,22.1531000,,,9.9410000,417.0800000,7860.0000000,4.1500000,1.9100000,2019-08-15 15:39:15,2021-10-29 12:59:15
1109.01,50309953,FP,02h00m47.64s,30.1984860,-77d36m37.35s,-77.6103760,58.0030000,-33.2500000,2459083.3516800,7.0408300,2.9790000,1580.0000000,8.4640400,852.3360000,1505.0000000,9.7906000,102.2380000,5317.0000000,4.4900000,0.9100000,2019-08-15 15:39:14,2021-10-29 12:59:15
111.01,355703913,KP,00h03m05.88s,0.7744870,-62d28m09.54s,-62.4693170,2.8940000,4.9110000,2458326.1050500,2.1061607,1.4673445,11945.1621709,12.5432421,691.8411192,1308.0409554,13.1830000,508.8420000,5380.0000000,4.4337000,0.9406970,2018-10-22 18:35:39,2021-12-02 16:02:01
1110.01,446549905,FP,19h07m10.04s,286.7918290,-58d41m50.07s,-58.6972420,3.8790000,-6.8430000,2458654.6088900,2.4546600,2.3310000,4220.0000000,10.9489000,1347.3700000,1687.0000000,9.6789000,243.8380000,6610.0000000,4.1500000,1.6400000,2019-08-15 15:39:14,2021-10-29 12:59:15
1111.01,412014494,FP,19h25m29.71s,291.3737830,-60d56m27.75s,-60.9410420,15.5170000,-8.3870000,2458663.0019100,11.4659700,1.6980000,7250.0000000,19.5843000,48.7332000,736.0000000,9.3871000,312.4610000,7262.0000000,4.0000000,2.1300000,2019-08-15 15:39:14,2021-10-29 12:59:15
1112.01,369864738,FP,10h54m30.94s,163.6289170,-87d16m11.05s,-87.2697350,-5.2150000,-8.3580000,2458626.5416800,2.7818600,2.4560000,490.0000000,4.9256700,1323.2100000,1680.0000000,9.5162000,292.0850000,6819.0000000,3.9200000,2.2100000,2019-08-15 15:39:13,2021-10-29 12:59:15
1113.01,290348382,FP,21h54m50.6s,328.7108390,-77d20m14.76s,-77.3374330,247.8960000,-157.6260000,2458658.7871500,6.4404900,1.8540000,7920.0000000,4.9014700,7.4685100,460.0000000,9.6686500,23.8853000,3469.0000000,4.7100000,0.5300000,2019-08-15 15:39:14,2021-10-29 12:59:15
1114.01,409934330,APC,20h08m35.45s,302.1477280,-71d33m08.79s,-71.5524430,4.3000000,12.5000000,2459038.6225860,2.4888847,3.1066002,3465.6096400,,773.3029498,1344.9531805,8.1129000,174.4750000,8048.0000000,4.4380000,,2019-08-16 20:20:50,2021-10-29 12:59:15
1115.01,379286801,APC,18h53m12.44s,283.3018430,-54d54m38.9s,-54.9108060,-3.7580000,-12.9160000,2458658.3274700,4.4519900,2.1090000,8483.3800000,15.8858000,1013.7400000,1571.0000000,10.5260000,359.2150000,6708.3000000,4.2000000,1.5700000,2019-08-15 15:39:14,2021-10-29 12:59:15
1116.01,304100538,PC,01h50m47.99s,27.6999720,-75d50m55.59s,-75.8487740,10.4970000,-3.8360000,2458325.6652610,5.0099900,1.7024171,463.4617977,2.1930769,210.6675109,971.6707749,9.5268000,94.4178000,5551.0000000,4.4621400,0.9062820,2019-08-26 19:21:33,2021-10-29 12:59:15
1117.01,295541511,PC,18h14m24.49s,273.6020610,-66d25m11.91s,-66.4199740,-15.3200000,-38.6430000,2459362.4589670,2.2264788,2.3928515,573.8546583,2.6837971,897.6021689,1396.0170513,10.4055000,167.5980000,5731.0000000,4.4300000,1.0242200,2019-08-15 15:39:15,2021-10-29 12:59:15
1118.01,90919952,FP,18h29m43.9s,277.4329370,-44d37m31.82s,-44.6255060,-0.5400000,-5.0030000,2458660.1631600,4.1381200,3.9110000,5560.0000000,,613.9640000,1386.0000000,10.5084000,,4898.4000000,,,2019-08-22 14:42:10,2021-10-29 12:59:15
1119.01,261369656,APC,19h30m25.16s,292.6048150,-46d16m41.07s,-46.2780740,19.1360000,-29.0920000,2458666.5219900,10.9566300,3.5880000,3830.0000000,23.9726000,619.0650000,1389.0000000,10.5024000,421.5180000,6456.0000000,3.9200000,2.0700000,2019-08-22 14:42:11,2021-10-29 12:59:15
112.01,388104525,KP,03h43m44.07s,55.9336390,-65d11m37.61s,-65.1937800,21.1260000,16.5430000,2459307.3329980,2.4997996,2.8651710,14621.2059647,13.8516093,907.8624196,1399.9894384,11.6035000,302.4480000,5650.0000000,4.2886700,1.1373200,2019-05-07 17:42:43,2021-12-02 16:02:01
1120.01,143257766,FP,19h33m33.43s,293.3892720,-45d53m33.6s,-45.8926670,11.1840000,3.9780000,2458656.4485400,1.6625500,3.2850000,6140.0000000,13.1846000,6967.5600000,2545.0000000,10.4063000,386.3230000,7301.0000000,4.2300000,1.6400000,2019-08-22 14:42:11,2021-10-29 12:59:15
1121.01,24094603,FP,17h58m35.67s,269.6486420,-46d03m55.88s,-46.0655230,2.3070000,-2.2400000,2458658.6105200,4.0761100,2.0620000,1454.1800000,,,,11.0605000,338.6440000,,,,2019-08-22 14:42:11,2021-10-29 12:59:15
1122.01,304774444,FP,18h45m28.68s,281.3694810,-52d15m46.54s,-52.2629280,4.1000000,-24.9000000,2458658.7742100,3.6265400,3.2980000,910.0000000,4.2280300,944.6090000,,10.2934000,249.8260000,6317.0000000,,1.3800000,2019-08-22 14:42:11,2021-10-29 12:59:15
1123.01,469782185,APC,19h29m33.96s,292.3915050,-37d18m14.43s,-37.3040090,-20.5190000,1.5690000,2458658.0408700,1.2092800,1.8860000,11883.8000000,15.1764000,,,10.2398000,161.9320000,5159.8000000,4.2300000,1.2700000,2019-08-22 14:42:10,2021-10-29 12:59:15
1124.01,128790976,APC,20h00m51.1s,300.2129280,-43d58m57.1s,-43.9825290,57.2830000,-119.1950000,2458657.4310600,3.5187400,2.7390000,5770.0000000,21.1311000,3347.6400000,2119.0000000,7.2235000,75.7145000,6690.0000000,4.2400000,1.4900000,2019-08-22 14:42:10,2021-10-29 12:59:15
1125.01,80166433,PC,19h53m09.05s,298.2877080,-46d22m11.97s,-46.3699910,11.2400000,6.8950000,2458656.1488900,1.5460200,0.8520000,405.1730000,,1186.2700000,1634.0000000,8.0465000,237.5930000,8271.0000000,3.9500000,,2019-08-22 14:42:10,2021-10-29 12:59:15
1126.01,405862830,FP,18h36m14.99s,279.0624690,-43d37m14.18s,-43.6206060,6.1380000,10.7550000,2458658.2480500,1.6265200,3.3550000,975.8200000,2.6226700,2204.1800000,1908.0000000,10.3579000,97.8115000,5034.0000000,4.6400000,0.7600000,2019-08-22 14:42:11,2021-10-29 12:59:15
1127.01,269450900,FP,19h28m46.87s,292.1952970,-36d00m00.94s,-36.0002600,1.9090000,-0.1170000,2458657.6307300,2.3243900,4.4530000,2704.1800000,,,,7.3163000,177.7410000,8268.5000000,3.9300000,,2019-08-22 14:42:11,2021-10-29 12:59:15
1128.01,425721385,FP,19h19m02.83s,289.7617990,-43d04m27.2s,-43.0742230,17.1050000,-55.5800000,2458663.1524500,13.5499000,1.7950000,1180.0000000,6.2463300,31.6652000,660.0000000,9.7298000,222.5290000,6209.0000000,4.0900000,1.6300000,2019-08-22 14:42:11,2021-10-29 12:59:15
1129.01,91576611,FP,18h56m37.91s,284.1579590,-29d23m54.09s,-29.3983570,17.8830000,-14.7640000,2458659.0692700,4.4365100,3.3650000,1520.0000000,19.9664000,8233.4100000,2653.0000000,8.7823000,247.4140000,7101.9000000,3.9100000,2.3200000,2019-08-22 14:42:10,2021-10-29 12:59:15
113.01,97409519,KP,22h10m51.44s,332.7143370,-30d44m58.99s,-30.7497190,-0.7100000,-14.5160000,2458327.0530850,3.3728770,2.6342600,17163.6041900,14.2018030,615.1659210,1270.1874480,12.1893000,448.6370000,6050.0000000,4.4506100,1.0200000,2018-09-05 18:49:20,2021-10-29 12:59:15
1130.01,254113311,CP,19h05m30.24s,286.3760040,-41d26m15.5s,-41.4376400,12.5380000,-27.1800000,2458657.8980500,8.3499800,1.8360000,16680.0000000,11.1424000,19.9348000,588.0000000,10.1429000,58.2609000,4236.0000000,4.5200000,0.7400000,2019-08-22 14:42:11,2021-10-29 12:59:15
1130.02,254113311,CP,19h05m30.24s,286.3760040,-41d26m15.5s,-41.4376400,12.5380000,-27.1800000,2458658.7380500,4.0671900,1.7830000,2152.9000000,3.5161600,48.0440000,733.0000000,10.1429000,58.2609000,4236.0000000,4.5200000,0.6900000,2019-09-03 17:42:04,2021-10-29 12:59:15
1131.01,198213332,PC,16h33m44.05s,248.4335450,+61d43m06s,61.7183340,-4.9990000,6.3350000,2458684.0604600,0.5860300,0.7120000,430.0000000,5.5561400,1042.0700000,1582.0000000,9.2872000,222.7400000,5579.0000000,3.6700000,2.4000000,2019-08-27 16:09:24,2021-10-29 12:59:15
1132.01,267489265,FP,19h55m07.51s,298.7812810,+54d46m53.2s,54.7814450,-7.4840000,-20.7750000,2458683.6794000,1.5505800,2.9560000,303.8950000,3.4818800,,,9.2293000,286.6680000,7851.0000000,4.1700000,1.8200000,2019-08-27 16:09:23,2021-10-29 12:59:15
1133.01,69997672,FP,19h39m17.78s,294.8240790,+31d57m28.93s,31.9580370,-5.0490000,-28.4210000,2458684.2349000,1.8070900,3.2970000,450.0000000,4.8624200,7233.0100000,2569.0000000,9.1145800,233.3690000,6244.0000000,3.8400000,2.2000000,2019-09-03 15:31:11,2021-10-29 12:59:15
1134.01,122220263,FP,19h20m05.03s,290.0209600,+36d38m15.99s,36.6377740,21.7670000,15.9800000,2458688.5279500,,7.1420000,11740.0000000,18.2358000,,,9.0360900,170.7320000,6277.0000000,4.0900000,1.6500000,2019-09-03 15:31:11,2021-10-29 12:59:15
1135.01,154872375,PC,12h53m35.13s,193.3963700,+85d07m46.18s,85.1294950,16.8830000,5.0760000,2459406.6473290,8.0277069,4.3660000,5760.0000000,8.9869200,262.7870000,1121.0000000,9.0285500,114.0480000,5962.7000000,4.3800000,1.1500000,2019-08-27 16:09:24,2021-11-23 16:02:02
1136.01,142276270,PC,12h48m44.38s,192.1848980,+64d51m18.99s,64.8552760,0.9370000,-10.1710000,2458686.0723300,12.5178100,4.0650000,2270.0000000,4.7151200,77.6679000,827.0000000,8.9361000,84.5362000,5729.0000000,4.4700000,0.9800000,2019-08-27 12:09:00,2021-10-29 12:59:15
1136.02,142276270,PC,12h48m44.38s,192.1848980,+64d51m18.99s,64.8552760,0.9370000,-10.1710000,2458688.7169850,6.2567421,3.4720806,915.2022508,3.0022701,210.1254770,971.0451593,8.9361000,84.5362000,5729.0000000,4.4700000,0.9777270,2019-10-17 00:30:12,2021-10-29 12:59:15
1136.03,142276270,PC,12h48m44.38s,192.1848980,+64d51m18.99s,64.8552760,0.9370000,-10.1710000,2458699.3853050,26.3218638,5.2070076,1596.1286202,4.0373270,30.9400396,601.5198535,8.9361000,84.5362000,5729.0000000,4.4700000,0.9777270,2019-11-15 23:57:09,2021-10-29 12:59:15
1136.04,142276270,PC,12h48m44.38s,192.1848980,+64d51m18.99s,64.8552760,0.9370000,-10.1710000,2458697.7558070,18.8047556,4.5912749,628.5897125,2.5408067,48.4454274,672.8727606,8.9361000,84.5362000,5729.0000000,4.4700000,0.9777270,2020-07-16 04:56:45,2021-10-29 12:59:15
1137.01,89389197,PC,20h04m42.64s,301.1776800,+30d24m35.82s,30.4099510,0.1670000,11.8670000,2458684.6299700,1.3204700,1.1810000,850.0000000,41.8014000,3011.4000000,2063.0000000,9.0055800,419.4350000,4919.6000000,,6.4400000,2019-09-03 15:31:11,2021-10-29 12:59:15
1138.01,110428269,FP,19h25m51.14s,291.4630840,+25d11m21.97s,25.1894370,1.4670000,-4.5870000,2458684.2050400,0.6497100,2.0760000,620.0000000,6.2318100,83182.0000000,4731.0000000,8.9060100,395.1200000,9994.0000000,4.0200000,2.5900000,2019-09-03 15:31:11,2021-10-29 12:59:15
1139.01,202563254,PC,20h16m08.24s,304.0343360,+31d55m32.47s,31.9256870,18.0770000,6.7070000,2458686.5734300,4.4733300,5.0690000,1130.0000000,7.0803000,15455.7000000,3106.0000000,8.8619300,238.7260000,7947.0000000,4.2000000,1.8300000,2019-09-03 15:31:11,2021-10-29 12:59:15
114.01,25155310,KP,04h13m29.93s,63.3747060,-69d13m35.73s,-69.2265930,63.1340000,53.4330000,2459363.4883480,3.2887878,3.4163602,6985.0891761,10.4354627,759.3379892,1338.8395450,10.6103000,216.5260000,5800.0000000,4.2800400,1.2417500,2019-05-07 17:42:34,2021-12-02 10:10:02
1140.01,320525204,APC,17h39m50.77s,264.9615390,+56d04m44.31s,56.0789740,-4.9790000,13.3710000,2458686.3433800,13.7336000,2.4120000,3741.5900000,9.2112100,5.7202200,430.0000000,8.8879700,121.1820000,5941.5000000,,1.3700000,2019-08-27 16:09:25,2021-10-29 12:59:15
1141.01,159510109,APC,16h30m08.33s,247.5347220,+80d18m27.96s,80.3077660,-18.3350000,66.5360000,2458687.5977330,16.9476430,7.5709030,11700.7912810,13.6171560,78.2698478,758.6096657,8.8523000,97.3391000,5894.7000000,4.3700000,1.1179000,2019-08-27 16:09:25,2021-10-29 12:59:15
1142.01,284450803,FP,19h22m50.15s,290.7089650,+56d36m55.39s,56.6153860,6.7160000,-14.2180000,2459439.8574320,3.3687742,2.1370000,4080.0000000,21.4071000,3638.6300000,2163.0000000,8.6402800,299.2940000,7518.0000000,3.8200000,2.6800000,2019-08-27 16:09:26,2021-10-29 12:59:15
